,type,zola,water,price,heat,sera
748,дерево,5.781,50.404,2090.0,10194.728,3.226
749,дерево,4.262,48.497,2046.0,10510.373,3.129
750,дерево,1.844,108.001,2047.0,8634.971,2.307
751,дерево,3.565,11.886,2030.0,10207.967,1.86
752,дерево,4.309,65.316,2085.0,9225.245,1.412
753,дерево,1.874,35.202,2224.0,10187.15,1.2
754,дерево,1.607,28.745,1937.0,10243.291,2.059
755,дерево,5.21,7.181,2306.0,10371.822,2.641
756,дерево,1.359,85.027,2232.0,9950.551,1.223
757,дерево,7.044,94.46,2240.0,9378.254,1.646
758,дерево,7.656,27.787,2088.0,10245.466,0.719
759,дерево,1.761,53.684,2138.0,9169.974,2.126
760,дерево,3.65,34.982,2229.0,10386.88,3.675
761,дерево,0.87,27.822,2015.0,10303.286,1.495
762,дерево,2.087,62.508,2247.0,9849.424,0.771
763,дерево,7.336,61.159,2252.0,9091.829,3.563
764,дерево,9.529,79.696,2112.0,10118.229,1.119
765,дерево,3.509,50.886,2029.0,10410.267,0.864
766,дерево,5.435,73.798,1900.0,9734.135,1.573
767,дерево,1.66,79.511,2059.0,9648.631,1.496
768,дерево,1.076,27.322,2375.0,9610.367,1.197
769,дерево,0.864,21.093,2115.0,9082.922,2.586
770,дерево,4.943,21.486,1952.0,9841.875,1.116
771,дерево,1.523,52.88,2123.0,10250.755,1.342
772,дерево,10.647,52.18,2253.0,9801.344,1.975
773,дерево,6.304,46.33,2321.0,9681.664,1.316
774,дерево,0.55,108.796,2119.0,10108.895,3.156
775,дерево,4.716,27.004,2008.0,9977.413,2.282
776,дерево,4.665,45.6,2072.0,10769.383,2.697
777,дерево,7.362,50.621,2289.0,9351.363,2.783
778,дерево,8.072,83.695,2216.0,9430.524,1.531
779,дерево,11.136,37.82,2145.0,10044.539,1.512
780,дерево,4.234,53.196,2206.0,9274.457,1.794
781,дерево,0.732,77.395,2049.0,10108.059,1.804
782,дерево,0.948,74.011,2056.0,9637.526,2.112
783,дерево,4.574,52.752,2200.0,10832.965,2.998
784,дерево,2.411,38.059,2175.0,10807.072,1.816
785,дерево,2.779,34.432,2147.0,9671.573,3.171
786,дерево,1.217,36.802,2217.0,9401.4,2.125
787,дерево,1.62,23.495,2193.0,9420.623,2.72
788,дерево,0.894,49.286,2135.0,9661.086,1.008
789,дерево,2.548,55.154,2105.0,10039.934,1.526
790,дерево,7.866,70.672,2061.0,9031.149,0.82
791,дерево,1.45,49.94,1986.0,9537.556,1.011
792,дерево,2.433,42.532,2192.0,8929.356,1.895
793,дерево,3.384,95.412,2154.0,10686.679,1.155
794,дерево,3.498,44.366,2242.0,9166.596,1.537
795,дерево,0.75,46.842,2058.0,10718.248,3.611
796,дерево,9.415,47.412,2062.0,10590.54,0.731
797,дерево,1.799,6.539,2280.0,10404.402,2.647
798,дерево,4.439,23.935,2034.0,9636.907,0.888
799,дерево,1.11,49.416,2073.0,9415.727,1.536
800,дерево,4.381,60.497,2326.0,10558.796,1.439
801,дерево,1.787,73.852,2077.0,10562.773,1.376
802,дерево,3.926,78.426,2177.0,10237.375,2.642
803,дерево,5.178,27.351,2183.0,9003.403,2.937
804,дерево,4.239,85.883,2312.0,9907.526,3.583
805,дерево,0.445,57.12,2298.0,9706.563,1.689
806,дерево,7.451,52.979,2263.0,10579.15,1.788
807,дерево,1.08,75.99,2131.0,9507.032,1.833
808,дерево,1.833,58.179,2367.0,9619.811,2.059
809,дерево,7.641,69.788,2222.0,9417.706,2.217
810,дерево,2.578,11.424,2087.0,9728.414,2.226
811,дерево,3.042,26.201,2303.0,9581.039,1.917
812,дерево,8.13,36.233,2298.0,9300.707,0.835
813,дерево,1.536,32.523,2270.0,9607.86,1.855
814,дерево,0.354,75.186,2297.0,10620.461,1.629
815,дерево,3.598,23.298,2205.0,9765.73,3.137
816,дерево,5.548,90.108,2046.0,10115.692,1.757
817,дерево,1.81,48.965,2336.0,10229.518,1.597
818,дерево,7.749,19.517,2138.0,10332.752,2.947
819,дерево,4.272,95.622,2052.0,9375.884,0.531
820,дерево,7.256,6.959,2207.0,9714.074,2.479
821,дерево,4.693,34.256,2357.0,8770.21,0.689
822,дерево,6.808,43.277,2164.0,10081.954,1.312
823,дерево,2.898,70.539,1988.0,9372.045,2.424
824,дерево,2.197,32.254,2157.0,9350.941,1.769
825,дерево,3.141,33.628,2228.0,9317.448,2.733
826,дерево,1.917,67.144,2316.0,10560.21,2.597
827,дерево,2.964,14.699,2302.0,9150.339,2.879
828,дерево,7.036,76.634,2215.0,9331.002,1.618
829,дерево,6.678,52.91,2268.0,10344.436,3.767
830,дерево,5.919,48.532,2155.0,9134.27,0.809
831,дерево,1.653,40.375,2310.0,9400.993,3.145
832,дерево,11.265,79.563,2244.0,10324.701,1.929
833,дерево,4.78,21.506,2343.0,9248.607,2.181
834,дерево,1.408,47.194,2072.0,9059.206,2.913
835,дерево,7.836,79.547,1985.0,10867.993,1.028
836,дерево,5.119,62.29,2277.0,9350.856,2.953
837,дерево,1.414,57.273,2274.0,9685.199,2.45
838,дерево,8.068,106.816,2325.0,9800.027,2.221
839,дерево,6.01,86.592,2253.0,10066.758,1.359
840,дерево,4.579,39.835,2104.0,8580.467,1.904
841,дерево,3.113,64.509,2191.0,10313.514,2.537
842,дерево,1.6,75.817,2286.0,8635.225,0.467
843,дерево,13.509,19.663,2114.0,10331.723,1.878
844,дерево,1.101,57.708,2069.0,9348.865,2.115
845,дерево,3.919,59.359,2045.0,9990.723,2.362
846,дерево,2.857,78.535,2020.0,10333.544,1.371
847,дерево,4.041,44.466,1910.0,8879.538,0.458
848,дерево,7.137,46.488,2082.0,10874.151,1.992
849,дерево,4.469,77.631,2387.0,10252.445,1.893
850,дерево,5.651,61.295,2156.0,10218.587,0.791
851,дерево,5.534,42.807,2047.0,9677.52,2.188
852,дерево,1.12,12.836,1947.0,10228.12,2.927
853,дерево,3.573,81.35,2214.0,10013.991,3.576
854,дерево,1.523,72.219,2072.0,10035.208,1.16
855,дерево,4.467,56.609,2088.0,8688.755,1.818
856,дерево,6.074,8.489,2377.0,9511.878,1.767
857,дерево,3.483,65.425,2138.0,10106.028,1.675
858,дерево,8.142,47.062,2097.0,9899.195,3.521
859,дерево,5.128,109.749,2205.0,9584.366,2.201
860,дерево,4.097,110.145,2252.0,9460.818,1.477
861,дерево,5.776,70.839,2089.0,10174.567,2.038
862,дерево,5.309,76.714,2271.0,9799.823,2.323
863,дерево,4.73,49.627,2104.0,10615.294,1.471
864,дерево,1.282,61.146,2185.0,9315.023,1.046
865,дерево,7.084,93.366,2346.0,10291.069,2.078
866,дерево,2.742,79.386,2162.0,9305.319,0.896
867,дерево,0.546,19.219,2039.0,10690.158,2.742
868,дерево,2.737,71.063,2073.0,9193.205,1.179
869,дерево,1.55,80.408,2099.0,9455.626,3.055
870,дерево,2.03,51.39,1925.0,9433.467,1.625
871,дерево,0.326,75.448,2118.0,9218.366,1.863
872,дерево,5.773,76.489,2087.0,10656.434,0.732
873,дерево,7.96,73.042,2186.0,10209.777,2.407
874,дерево,3.342,71.518,2383.0,10002.27,2.741
875,дерево,2.678,46.257,2096.0,9667.964,1.365
876,дерево,3.417,48.08,2162.0,10274.358,1.061
877,дерево,3.137,8.689,2224.0,8986.624,1.516
878,дерево,1.83,60.978,2134.0,9626.465,1.853
879,дерево,1.459,34.825,2084.0,9272.486,0.518
880,дерево,5.673,15.349,1983.0,10373.093,2.627
881,дерево,7.45,103.601,2268.0,8919.596,1.553
882,дерево,7.166,94.757,2120.0,8653.835,2.403
883,дерево,3.846,35.521,2142.0,9008.112,0.905
884,дерево,3.467,25.902,2372.0,9102.071,0.552
885,дерево,7.821,65.192,2123.0,9710.948,1.126
886,дерево,4.996,8.693,2024.0,10060.774,1.63
887,дерево,0.788,34.253,2083.0,9301.148,1.503
888,дерево,6.879,74.627,2222.0,9246.017,2.35
889,дерево,4.269,70.171,2125.0,10468.751,2.806
890,дерево,0.482,23.881,2386.0,9743.869,3.198
891,дерево,4.074,37.281,2047.0,10681.351,1.95
892,дерево,7.311,22.211,2143.0,9300.248,1.807
893,дерево,2.758,50.52,2261.0,10600.893,1.912
894,дерево,5.993,84.309,1988.0,10045.324,1.655
895,дерево,6.032,66.455,2211.0,10392.71,3.411
896,дерево,7.063,68.347,2094.0,10680.793,0.478
897,дерево,4.124,96.271,2234.0,9403.185,2.12
898,дерево,0.425,82.754,2137.0,9824.173,1.296
899,дерево,8.211,71.824,2375.0,10678.677,1.975
900,дерево,2.455,43.894,2337.0,9210.33,1.407
901,дерево,2.418,61.428,2220.0,9989.193,0.551
902,дерево,5.548,88.256,2060.0,9436.698,2.029
903,дерево,1.447,107.07,2332.0,9639.891,1.259
904,дерево,3.591,90.981,2289.0,10556.317,2.273
905,дерево,9.862,64.935,2291.0,10167.853,1.727
906,дерево,0.304,62.989,2151.0,10290.503,2.579
907,дерево,3.609,49.977,2116.0,10038.561,3.182
908,дерево,6.723,79.327,2203.0,9780.151,1.488
909,дерево,4.329,23.888,2114.0,10331.509,3.373
910,дерево,5.404,90.976,2138.0,9440.905,2.724
911,дерево,0.592,60.002,2033.0,9542.707,1.082
912,дерево,1.631,31.709,2191.0,9457.242,1.08
913,дерево,8.078,101.519,2263.0,8838.619,3.117
914,дерево,0.635,8.925,2116.0,10473.722,2.163
915,дерево,1.712,74.655,2378.0,10418.846,2.433
916,дерево,3.296,59.918,2067.0,9469.621,1.711
917,дерево,1.267,89.289,2117.0,10627.801,1.924
918,дерево,1.992,63.272,2159.0,9532.913,1.528
919,дерево,2.181,51.047,1976.0,8798.63,0.471
920,дерево,9.355,59.317,2189.0,9073.687,1.214
921,дерево,5.354,88.715,2109.0,9828.588,3.394
922,дерево,0.764,20.473,2322.0,10349.168,2.516
923,дерево,1.65,33.542,2041.0,10497.009,2.083
924,дерево,0.756,13.603,2095.0,9728.534,2.491
925,дерево,1.29,45.58,2172.0,9726.22,3.531
926,дерево,6.902,68.321,2111.0,10488.153,0.719
927,дерево,6.839,71.225,2181.0,10774.226,1.544
928,дерево,2.03,66.627,2087.0,9001.026,2.087
929,дерево,8.78,10.773,2072.0,9933.128,2.254
930,дерево,5.498,87.743,1990.0,9767.175,3.303
931,дерево,2.93,76.536,2111.0,9862.367,2.292
932,дерево,0.873,84.006,2280.0,10032.875,1.713
933,дерево,4.715,33.496,2194.0,9341.915,0.774
934,дерево,2.981,42.622,1997.0,9607.441,2.159
935,дерево,5.214,59.895,2173.0,9554.949,1.176
936,дерево,9.345,39.277,2163.0,9464.161,3.637
937,дерево,0.865,88.47,1925.0,9124.704,2.086
938,дерево,5.015,42.229,2344.0,9909.049,1.418
939,дерево,2.298,90.225,2146.0,10287.274,1.378
940,дерево,4.47,80.572,2213.0,9738.759,2.755
941,дерево,6.837,27.933,2343.0,10517.723,2.709
942,дерево,0.689,11.198,1964.0,9341.649,1.402
943,дерево,1.081,86.856,2106.0,9269.844,1.56
944,дерево,5.186,75.089,1992.0,10248.496,1.876
945,дерево,1.596,26.827,2181.0,9598.186,2.829
946,дерево,13.176,55.923,2054.0,9635.382,1.436
947,дерево,6.772,31.503,2041.0,9368.835,1.659
948,дерево,3.405,96.124,2356.0,10650.687,2.158
949,дерево,5.513,69.311,2165.0,9509.443,2.363
950,дерево,1.712,56.655,2331.0,10302.257,2.993
951,дерево,3.051,20.707,2299.0,10068.947,3.416
952,дерево,2.754,21.065,2196.0,10862.999,2.281
953,дерево,2.89,86.69,2096.0,10870.91,0.522
954,дерево,5.987,86.699,2328.0,10411.372,1.939
955,дерево,4.208,75.338,2175.0,9552.279,1.368
956,дерево,4.262,57.059,2015.0,10378.426,0.841
957,дерево,9.682,31.5,2353.0,10013.469,2.19
958,дерево,4.245,11.022,2187.0,10171.388,0.649
959,дерево,6.897,49.572,2154.0,9055.163,1.89
960,дерево,3.365,48.869,2125.0,8668.336,2.679
961,дерево,4.799,30.077,2237.0,9830.059,3.856
962,дерево,5.524,88.31,2061.0,10815.192,1.022
963,дерево,2.954,65.321,2185.0,10588.004,1.895
964,дерево,9.019,32.438,2200.0,9218.934,2.297
965,дерево,4.058,54.064,2046.0,9690.38,1.371
966,дерево,5.047,53.056,2234.0,10615.845,1.877
967,дерево,5.23,92.902,2169.0,9941.139,2.135
968,дерево,2.894,47.927,2047.0,9294.689,1.259
969,дерево,1.827,69.67,2210.0,9598.669,2.876
970,дерево,13.848,55.327,2115.0,10830.793,2.801
971,дерево,9.061,82.822,2210.0,9190.571,1.154
972,дерево,0.434,98.352,2113.0,10542.284,1.17
973,дерево,0.231,10.021,1993.0,9132.792,0.816
974,дерево,5.672,18.05,2176.0,9803.849,2.107
975,дерево,2.789,32.503,2070.0,9642.468,1.922
976,дерево,0.902,40.41,2222.0,10575.245,1.898
977,дерево,1.041,24.792,2156.0,10074.906,1.674
978,дерево,8.914,70.278,2197.0,9076.855,2.058
979,дерево,0.375,41.654,2245.0,10745.481,2.234
980,дерево,3.313,88.853,2257.0,9007.301,1.737
981,дерево,5.846,24.939,2210.0,8929.576,2.741
982,дерево,0.628,97.685,2353.0,9910.363,1.103
983,дерево,13.929,37.858,2135.0,10297.744,0.657
984,дерево,9.967,27.466,2149.0,9753.648,2.268
985,дерево,4.099,60.095,2146.0,9587.062,2.387
986,дерево,3.624,4.813,2171.0,8570.877,1.575
987,дерево,5.956,57.42,2345.0,10496.09,1.539
988,дерево,3.75,32.234,2188.0,10756.561,1.894
989,дерево,2.224,39.253,2242.0,9385.168,2.881
990,дерево,2.325,21.293,2173.0,10225.6,1.827
991,дерево,2.971,22.141,2127.0,10212.297,1.553
992,дерево,1.444,6.797,2390.0,10473.156,1.585
993,дерево,6.547,63.788,2161.0,8940.937,1.547
994,дерево,3.789,72.16,2083.0,9027.829,1.993
995,дерево,2.803,51.586,2236.0,9876.727,1.806
996,дерево,1.17,37.425,2268.0,10490.279,2.749
997,дерево,3.951,10.888,2387.0,10514.542,1.769
998,дерево,5.913,103.875,2240.0,8878.0,1.486
999,дерево,3.866,75.899,2200.0,9672.715,2.213
1000,дерево,7.133,41.481,2286.0,10437.395,2.858
1001,дерево,5.284,54.475,2241.0,9315.42,0.411
1002,дерево,5.499,49.964,2217.0,9753.569,1.595
1003,дерево,10.343,78.237,2297.0,9588.171,3.095
1004,дерево,5.327,43.092,1948.0,10333.621,1.989
1005,дерево,4.288,39.95,2278.0,9642.35,3.744
1006,дерево,4.464,38.9,2123.0,10514.316,1.673
1007,дерево,2.232,73.136,2148.0,10257.676,0.586
1008,дерево,5.246,22.417,2206.0,10673.106,2.174
1009,дерево,0.415,70.37,2342.0,10235.241,1.92
1010,дерево,5.089,48.829,2126.0,9946.881,3.346
1011,дерево,0.669,85.911,2299.0,10188.937,1.828
1012,дерево,10.953,99.567,2102.0,10513.915,2.226
1013,дерево,5.987,27.945,2209.0,10623.532,3.29
1014,дерево,2.781,82.02,2221.0,8896.187,3.374
1015,дерево,6.369,43.603,2337.0,10212.299,2.136
1016,дерево,2.767,72.056,2289.0,9492.174,1.988
1017,дерево,1.005,36.064,2091.0,8975.563,2.041
1018,дерево,9.715,20.652,2182.0,10745.885,1.904
1019,дерево,7.105,57.096,2329.0,9842.664,2.203
1020,дерево,1.409,83.736,2036.0,10335.755,0.843
1021,дерево,7.702,51.362,2171.0,8681.772,3.164
1022,дерево,4.075,42.605,2320.0,10228.638,2.574
1023,дерево,5.926,108.181,2173.0,9781.779,2.978
1024,дерево,2.746,59.237,2100.0,9954.75,2.989
1025,дерево,4.801,58.552,2102.0,10546.899,2.225
1026,дерево,2.514,60.226,2011.0,10510.753,1.213
1027,дерево,4.24,55.035,2209.0,10491.055,2.556
1028,дерево,5.25,78.512,2298.0,10248.717,0.606
1029,дерево,4.732,88.611,2089.0,8970.72,1.519
1030,дерево,6.553,21.89,2342.0,10602.459,2.234
1031,дерево,1.434,41.377,1986.0,9598.383,2.366
1032,дерево,9.081,28.847,2250.0,10503.697,1.592
1033,дерево,7.292,75.246,1889.0,9999.141,1.83
1034,дерево,3.816,78.789,2058.0,8836.927,1.264
1035,дерево,2.323,37.236,2154.0,10550.663,2.255
1036,дерево,5.503,14.7,2285.0,9562.186,1.174
1037,дерево,4.848,69.306,2133.0,9921.919,2.499
1038,дерево,3.65,35.354,2101.0,8573.896,2.417
1039,дерево,3.836,54.889,2398.0,9307.728,3.194
1040,дерево,6.058,83.904,2200.0,8981.541,1.082
1041,дерево,2.034,78.631,2176.0,10264.379,2.752
1042,дерево,0.952,27.294,2256.0,9590.333,0.559
1043,дерево,7.002,88.672,2189.0,10498.7,2.712
1044,дерево,6.582,70.594,2023.0,10560.142,2.155
1045,дерево,1.312,56.855,1980.0,9431.216,2.33
1046,дерево,1.116,36.245,2080.0,10040.058,2.217
1047,дерево,3.941,44.334,2138.0,9950.564,2.56
1048,дерево,3.559,37.737,2081.0,9888.814,1.997
1049,дерево,0.296,57.865,2395.0,9984.294,1.529
1050,дерево,11.287,35.81,1985.0,9793.243,0.9
1051,дерево,2.111,31.167,2176.0,10649.857,2.772
1052,дерево,5.706,71.708,1900.0,9568.153,2.5
1053,дерево,3.92,9.004,2250.0,9447.28,0.724
1054,дерево,2.96,57.889,2091.0,9191.291,2.015
1055,дерево,7.093,89.423,2320.0,9890.546,2.049
1056,дерево,5.091,70.771,2252.0,10376.407,1.891
1057,дерево,4.228,87.726,2129.0,9054.94,2.586
1058,дерево,3.173,33.834,2152.0,8600.501,1.773
1059,дерево,7.371,47.658,2180.0,10433.281,2.214
1060,дерево,2.452,28.272,2228.0,9501.582,0.657
1061,дерево,4.743,61.64,2357.0,10421.167,2.779
1062,дерево,2.764,41.321,2332.0,9273.579,1.281
1063,дерево,8.314,96.818,2029.0,9488.127,3.172
1064,дерево,1.489,52.621,2035.0,9454.965,1.929
1065,дерево,1.009,85.355,2157.0,10107.384,1.271
1066,дерево,1.501,70.707,2168.0,10275.895,1.98
1067,дерево,2.209,34.672,2280.0,8648.171,1.684
1068,дерево,1.004,54.863,2035.0,9260.031,0.88
1069,дерево,3.366,37.917,2189.0,10503.944,0.561
1070,дерево,1.728,39.389,2309.0,10455.281,2.043
1071,дерево,4.124,44.594,2134.0,9950.518,1.689
1072,дерево,1.168,51.751,2323.0,10211.931,2.449
1073,дерево,1.768,59.459,2008.0,9348.478,1.294
1074,дерево,1.534,41.187,2223.0,10267.332,1.486
1075,дерево,5.444,67.512,2091.0,9580.63,1.093
1076,дерево,1.595,27.647,2203.0,8833.433,2.261
1077,дерево,1.307,57.28,2107.0,9008.433,3.07
1078,дерево,1.881,78.299,2124.0,9727.184,3.078
1079,дерево,0.678,79.125,2199.0,8968.521,0.399
1080,дерево,8.597,16.622,1933.0,9522.141,0.986
1081,дерево,5.036,49.912,2272.0,10319.117,2.523
1082,дерево,7.281,59.02,2105.0,9947.706,3.76
1083,дерево,1.854,48.448,2127.0,9673.608,1.307
1084,дерево,0.346,76.92,1994.0,9487.706,1.555
1085,дерево,2.444,32.679,2163.0,9087.611,1.779
1086,дерево,6.455,10.028,2367.0,8891.735,1.281
1087,дерево,3.028,64.708,2197.0,10040.062,2.108
1088,дерево,6.472,84.481,2098.0,10404.607,2.585
1089,дерево,2.773,5.935,2271.0,9597.172,2.866
1090,дерево,3.239,26.863,2241.0,9411.338,3.262
1091,дерево,3.059,64.025,2045.0,9513.311,2.642
1092,дерево,1.032,25.171,2157.0,10585.741,0.977
1093,дерево,2.139,33.403,2173.0,9758.114,2.565
1094,дерево,4.771,38.391,2187.0,10464.568,2.466
1095,дерево,11.896,69.334,2059.0,8732.382,1.634
1096,дерево,6.982,44.926,2205.0,10276.079,3.371
1097,дерево,8.452,39.987,2347.0,9769.881,2.738
1098,дерево,3.091,62.714,2221.0,8810.426,2.039
1099,дерево,0.546,82.247,2385.0,9042.471,0.66
1100,дерево,1.208,8.47,2327.0,9522.793,1.796
1101,дерево,2.545,49.098,2170.0,9228.844,2.15
1102,дерево,2.311,38.172,2267.0,8801.179,1.731
1103,дерево,1.274,45.502,2159.0,9746.711,1.734
1104,дерево,5.409,30.711,2153.0,10848.914,2.484
1105,дерево,7.378,42.891,2118.0,9375.991,1.102
1106,дерево,0.633,33.905,2153.0,10770.226,2.11
1107,дерево,1.784,55.422,2200.0,9568.534,0.664
1108,дерево,6.372,60.406,2152.0,9976.803,1.766
1109,дерево,7.454,103.876,2177.0,8969.294,2.309
1110,дерево,0.403,36.299,2240.0,9660.148,2.911
1111,дерево,6.581,13.043,2236.0,10336.95,1.806
